DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Eco2_A,Eco2_B,Eco3_A,Eco3_B,Shops2_A,Shops2_B,LifeSquare_index
123,2,-0.0871004,-0.06253539,0.045898676,7,12,1980,-0.9986406,47,11319,0,0.15890309,3,5,197826.66,0,1,0,1,0,1,0.09528318
6,3,-0.18090226,0.54223925,-0.19964257,11,17,2014,1.0447632,5,1564,0,-0.65140945,0,0,218500.75,0,1,0,1,0,1,-2.109632
23,3,-0.18090226,0.3588253,-0.19964257,4,4,1977,-0.70746034,0,168,0,-0.16924,0,0,131822.84,0,1,0,1,0,1,-1.7950048
109,1,-0.9441085,-0.21742223,0.080975994,9,12,1977,0.14680631,30,6141,10,-1.0237514,3,6,254084.53,0,1,0,1,0,1,0.40932554
58,2,0.4912548,-0.05339828,-0.19964257,14,17,1977,2.6804702,23,5735,3,0.07720216,0,5,165456.5,0,1,0,1,0,1,0.7759699
23,2,0.97162396,-0.05339828,-0.024255967,6,4,1977,-0.88039964,2,475,0,-0.16924,0,0,129579.93,0,1,0,1,0,1,1.4058988
66,2,0.19961828,-0.027131138,0.11605331,13,14,1991,0.36227772,31,7010,5,4.6631694,3,7,317168.12,0,1,1,0,0,1,0.16574472
0,3,2.3763585,0.14301597,0.11605331,12,17,2002,1.6883968,25,4756,16,2.4518867,5,8,521919.06,0,1,0,1,0,1,1.1114297
27,1,-0.2254209,-0.2279106,-0.19964257,8,1,2016,-0.8503701,2,469,0,-0.16924,0,0,142140.16,0,1,0,1,0,1,2.16218
22,1,-0.49557918,-0.23076616,0.010821353,2,14,1975,0.12063436,49,11395,3,0.50847596,3,4,170115.72,0,1,0,1,1,0,1.6228431
2,4,0.5988726,0.190095,-0.024255967,7,9,1970,1.6016023,35,7715,4,-0.04869764,0,6,294405.9,0,1,0,1,0,1,-0.70178103
30,2,0.75913846,0.43562955,-0.19964257,4,4,2015,-0.997984,22,6398,141,0.026306495,3,23,161825.4,0,1,0,1,0,1,-1.3661977
8,3,0.7216605,0.1343159,0.010821353,8,16,1984,2.8509405,26,4439,1,0.13881269,1,5,277408.16,0,1,1,0,0,1,-0.33187413
23,1,-0.6076232,-0.05339828,-0.19964257,24,25,1977,-0.3619477,6,1437,3,-0.16924,0,2,110127.2,0,1,0,1,0,1,-0.66503644
58,1,-0.7006472,-0.19757867,0.045898676,8,14,1997,1.607652,11,2748,1,-0.16924,0,0,131166.47,0,1,0,1,0,1,0.6140917
27,3,0.049387336,-0.05339828,-0.024255967,18,0,1977,-0.39237276,2,629,1,-0.16924,0,0,195037.53,0,1,0,1,1,0,0.19652995
6,1,0.51514864,-0.05339828,-0.19964257,2,1,1977,1.0447632,5,1564,0,-0.65140945,0,0,193361.23,0,1,0,1,0,1,0.807303
1,2,-0.18090226,0.2203838,-0.19964257,14,17,1977,-0.9387989,1,264,0,-0.16924,0,1,202015.11,0,1,0,1,0,1,-1.4487207
59,1,-0.8042641,-0.18897744,0.080975994,16,14,1974,1.6016023,35,7715,4,-0.04869764,0,6,196273.23,0,1,0,1,0,1,0.29312935
6,1,-0.18090226,0.08066501,-0.19964257,11,17,2017,1.0447632,5,1564,0,-0.65140945,0,0,141932.92,0,1,0,1,0,1,-0.92651093
100,4,1.3133988,0.26714912,0.010821353,3,10,1959,0.68299246,23,3975,8,-0.34335673,2,0,496995.44,0,1,0,1,0,1,-0.45877656
155,4,1.342294,0.20263627,0.045898676,4,12,1981,-0.643175,17,2810,9,5.119891,3,6,364660.22,0,1,0,1,0,1,-0.14361565
75,3,0.032666326,0.07620376,-0.059333283,4,5,1963,0.027162211,29,6566,7,1.1620834,4,0,246074.16,0,1,0,1,0,1,-0.6904782
36,1,-0.88291526,-0.22723159,0.11605331,11,22,2012,-0.26246524,8,1497,5,-0.16924,1,0,256576.02,0,1,0,1,0,1,0.696752
38,2,-0.75851536,-0.17004596,0.010821353,4,9,1965,-0.48819363,15,2787,2,-0.6781966,0,7,197269.69,0,1,0,1,0,1,0.1422795
56,2,1.1130056,-0.009315308,0.4317492,15,20,2018,-0.9986406,23,5067,4,-0.16924,2,6,333567.03,0,1,0,1,0,1,1.11174
115,2,-0.03779409,-0.024452478,-0.024255967,2,5,1958,-0.9986406,16,3681,73,1.056274,2,5,362991.34,0,1,0,1,0,1,-0.14765437
42,1,-0.7011958,-0.22998136,0.11605331,16,24,2008,0.33096758,21,5731,0,-0.16924,1,0,91374.97,0,1,0,1,0,1,1.1482707
94,1,-0.7122291,-0.21188296,0.080975994,10,16,1975,3.386085,25,6149,0,-0.16924,0,0,144207.33,0,1,0,1,0,1,0.81052303
61,1,-0.8499429,-0.20025067,0.045898676,18,16,1981,1.5246687,52,10311,6,-0.16924,1,9,186883.4,0,1,0,1,0,1,0.35581046
28,2,-0.49709862,-0.02990464,-0.059333283,5,5,1961,-0.0026897993,30,6207,1,0.20979875,1,0,176949.95,0,1,0,1,0,1,-0.67762303
69,2,0.79656947,-0.051200565,0.18620795,5,14,2004,-0.9903112,33,6783,3,-0.16924,1,9,129673.46,0,1,0,1,0,1,1.1522268
96,1,-0.82713205,-0.22019543,0.045898676,15,17,1994,-0.65318114,53,14892,4,-0.16924,1,4,173800.16,0,1,0,1,0,1,0.7023471
30,1,-0.9190557,-0.05339828,-0.024255967,3,0,1977,-0.997984,22,6398,141,0.026306495,3,23,135430.61,0,1,0,1,0,1,-1.0734316
1,1,-0.18090226,0.04694694,-0.19964257,14,17,1977,-0.9387989,1,264,0,-0.16924,0,1,144231.4,0,1,0,1,0,1,-0.7591748
11,4,1.1045358,0.17361249,0.010821353,3,5,1960,0.8987402,41,6558,7,0.698665,3,2,323287.06,1,0,0,1,0,1,-0.1965939
13,2,-0.45233387,-0.0931169,-0.024255967,9,9,1981,-0.23574677,74,19083,2,-0.16924,5,15,136156.27,0,1,0,1,0,1,-0.14582251
28,3,-0.22357687,2.8039012e-06,-0.024255967,6,9,1971,-0.9902776,42,7651,1,-0.16924,1,5,204362.61,0,1,0,1,0,1,-0.53698575
41,3,0.3717789,0.09810256,0.045898676,8,9,1979,-0.99805254,46,10309,1,-1.0532173,1,16,275489.8,0,1,0,1,0,1,-0.46990296
19,3,0.5205723,0.020711072,0.045898676,10,9,1974,1.6016023,35,7715,4,-0.04869764,0,6,272663.06,0,1,0,1,0,1,0.1708538
61,3,1.1720186,0.12404044,0.11605331,7,22,2012,1.5246687,52,10311,6,-0.16924,1,9,345841.28,0,1,0,1,0,1,0.14041507
28,2,-0.55089605,-0.09940301,-0.059333283,3,5,1977,-0.0026897993,30,6207,1,0.20979875,1,0,396689.3,0,1,0,1,0,1,-0.2346589
13,3,1.5120691,0.2194028,0.18620795,12,12,1998,-0.23574677,74,19083,2,-0.16924,5,15,342161.16,0,1,0,1,0,1,-0.08902174
31,3,1.2060224,0.17099929,0.11605331,15,22,1988,0.27297002,32,5889,10,-0.26299518,4,1,416058.2,0,1,1,0,0,1,-0.09580853
17,2,-0.65821314,-0.15070106,0.010821353,3,12,1970,-0.9986406,18,3374,5,-0.5442607,1,2,239840.33,0,1,0,1,0,1,0.09678392
6,3,1.2433178,-0.05339828,-0.19964257,6,17,2017,1.0447632,5,1564,0,-0.65140945,0,0,217669.11,0,1,0,1,0,1,1.7621827
128,3,1.1140054,0.1544147,0.11605331,17,17,1993,-0.9986406,27,4798,0,-1.3344828,2,8,312926.7,0,1,0,1,0,1,-0.087026745
94,2,-0.50314224,-0.095715165,-0.024255967,11,9,1973,1.3774247,33,8667,2,-0.16924,0,6,184769.8,0,1,0,1,0,1,-0.1968414
113,2,-0.919063,-0.17246224,-0.024255967,2,9,1969,-0.48819363,15,2787,2,-0.6781966,0,7,172569.03,0,1,0,1,0,1,-0.120374605
1,1,-0.18090226,0.07541345,-0.19964257,3,17,1977,-0.9387989,1,264,0,-0.16924,0,1,146271.16,0,1,0,1,0,1,-0.9017792
8,2,-0.9121346,-0.14558874,-0.024255967,10,12,1970,2.8509405,26,4439,1,0.13881269,1,5,151159.08,0,1,1,0,0,1,-0.38284123
84,1,-1.0599877,-0.22449319,-0.059333283,5,5,1961,-0.9475888,30,5285,0,-0.5107767,6,6,157290.19,0,1,0,1,0,1,0.26518014
61,1,-0.77976054,-0.16919853,0.045898676,4,12,1976,1.5246687,52,10311,6,-0.16924,1,9,186595.31,0,1,0,1,0,1,0.09410512
2,1,-1.0632606,-0.20357491,-0.024255967,5,9,1970,1.6016023,35,7715,4,-0.04869764,0,6,170996.03,0,1,0,1,0,1,-0.028097872
88,1,-0.5162229,0.107376024,0.080975994,13,17,1977,0.07157142,43,8429,3,-0.16924,3,9,210803.23,0,1,0,1,0,1,-1.3652797
18,2,0.012021248,-0.07845113,0.080975994,13,25,2001,-0.9986406,30,5562,0,-0.16924,0,5,251269.31,0,1,0,1,1,0,0.37714216
11,3,0.999312,0.111915894,0.11605331,8,16,1978,-0.99721503,36,5992,0,-0.16924,1,1,303460.12,0,1,0,1,0,1,0.052329935
41,2,-0.4742282,-0.09668314,-0.024255967,9,5,1971,0.47216997,36,10055,3,-0.16924,1,0,233112.81,0,1,0,1,0,1,-0.14624085
58,1,-1.0458733,-0.1991416,0.010821353,17,22,1966,1.607652,11,2748,1,-0.16924,0,0,135963.5,0,1,0,1,0,1,-0.048763465
6,2,0.593444,-0.05339828,-0.024255967,8,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,191935.17,0,1,0,1,0,1,0.9099749
79,1,-0.5157387,0.11439869,-0.19964257,14,13,2016,1.5846936,30,5048,9,-0.9393717,2,5,217125.34,0,1,1,0,0,1,-1.3905691
129,2,-0.55794877,-0.09984541,-0.059333283,6,5,1963,-0.824372,24,5613,5,0.42007822,2,5,218730.47,0,1,0,1,0,1,-0.24119176
26,1,-0.18090226,0.137863,-0.024255967,17,18,2018,-0.25052908,33,7976,5,-0.16924,0,11,204543.33,0,1,0,1,0,1,-1.1687473
8,1,-0.77633405,-0.17705472,0.045898676,3,16,1985,2.8509405,26,4439,1,0.13881269,1,5,147100.97,0,1,1,0,0,1,0.19431952
27,1,-0.18090226,0.16538519,-0.19964257,3,10,2014,-0.880526,1,290,0,-0.16924,0,0,88676.086,0,1,0,1,0,1,-1.2700546
23,2,-0.1461174,-0.05339828,-0.024255967,1,0,1977,-0.9501825,1,388,0,-0.16924,0,0,75312.31,0,1,0,1,0,1,-0.05984394
58,1,-0.14016561,-0.05339828,-0.19964257,4,9,1977,2.6804702,23,5735,3,0.07720216,0,5,112075.05,0,1,0,1,0,1,-0.05203913
3,3,0.61015415,0.10128482,0.11605331,3,12,1973,-0.57097846,43,10621,1,-1.3344828,2,3,238603.97,0,1,0,1,0,1,-0.25700298
27,3,1.1053565,0.105219215,0.18620795,6,14,2014,-0.8503701,2,469,0,-0.16924,0,0,213334.77,0,1,0,1,0,1,0.19493355
30,2,29.277355,7.8640556,0.11605331,20,19,2019,-0.997984,22,6398,141,0.026306495,3,23,133529.69,0,1,0,1,0,1,-1.3907974
9,1,-0.6524691,-0.19108714,0.045898676,7,14,1996,0.3585488,25,5648,1,-1.3344828,2,4,136401.72,0,1,0,1,0,1,0.6142312
101,4,0.7307111,0.19115771,0.010821353,15,16,1970,-0.6735422,28,6533,1,-0.015213652,2,5,301800.16,0,1,0,1,0,1,-0.5961916
118,2,-0.51436573,-0.0719594,-0.059333283,3,5,1960,1.867045,27,5664,48,1.7058634,3,11,209152.78,0,1,0,1,0,1,-0.4065583
27,2,-0.40118352,-0.077862695,0.045898676,5,9,1986,0.7775519,9,1892,0,-0.16924,0,1,163291.38,0,1,0,1,0,1,-0.2032214
13,2,0.1537251,-0.012240876,0.11605331,7,17,1999,-0.23574677,74,19083,2,-0.16924,5,15,271324.2,0,1,0,1,0,1,-0.0069839293
6,1,-0.8125197,0.017883988,-0.19964257,15,17,2016,1.0447632,5,1564,0,-0.65140945,0,0,129675.06,0,1,0,1,0,1,-1.3070197
99,2,-0.53874564,-0.065075584,-0.024255967,5,9,1970,-0.89496934,35,5776,1,1.4085256,2,4,189132.25,0,1,0,1,0,1,-0.49134573
1,1,-0.52478284,-0.05339828,-0.19964257,16,24,1977,-0.9387989,1,264,0,-0.16924,0,1,157681.03,0,1,0,1,0,1,-0.5564045
23,1,-1.1576805,-0.12227948,-0.19964257,5,17,1977,-0.70746034,0,168,0,-0.16924,0,0,66921.305,0,1,0,1,0,1,-0.97176856
23,1,-0.6380036,-0.05339828,-0.19964257,18,25,1977,-0.3619477,6,1437,3,-0.16924,0,2,137057.73,0,1,0,1,0,1,-0.70487565
75,1,-0.961544,-0.19652052,0.080975994,7,12,1973,1.5846936,30,5048,9,-0.9393717,2,5,169825.19,0,1,1,0,0,1,0.0850853
66,2,1.3704227,0.236277,0.15113063,2,24,2012,-0.060747508,50,12238,8,1.2638748,2,3,88909.22,0,1,0,1,0,1,-0.28121638
27,1,-0.18090226,0.13501395,0.11605331,7,6,2016,0.7775519,9,1892,0,-0.16924,0,1,113434.27,0,1,0,1,0,1,-1.1577439
42,1,-0.8679987,-0.17717817,0.010821353,10,17,2009,0.33096758,21,5731,0,-0.16924,1,0,160877.0,0,1,0,1,0,1,0.02684075
144,2,-0.47847974,-0.12398882,0.045898676,16,14,1987,1.5805836,27,5148,14,0.7348277,5,7,187461.64,0,1,0,1,0,1,0.10676737
27,1,-0.90381426,-0.18723324,0.010821353,13,12,2001,-0.65318114,53,14892,4,-0.16924,1,4,160723.27,0,1,0,1,0,1,0.08059464
1,3,1.3802834,-0.05339828,-0.024255967,11,0,1977,-0.9387989,1,264,0,-0.16924,0,1,237448.31,0,1,0,1,0,1,1.9417915
9,2,0.4725315,-0.05339828,-0.19964257,6,1,1977,0.3585488,25,5648,1,-1.3344828,2,4,187858.7,0,1,0,1,0,1,0.75141746
1,3,1.5200325,0.6299925,-0.19964257,4,17,1977,-0.9387989,1,264,0,-0.16924,0,1,243966.4,0,1,0,1,0,1,-1.3635858
52,3,1.1826682,-0.05339828,-0.19964257,15,17,1977,2.1197524,34,7065,1,-0.37014392,2,5,218452.8,0,1,0,1,0,1,1.6826506
27,1,-0.18090226,0.09137401,-0.024255967,7,12,2017,-0.39237276,2,629,1,-0.16924,0,0,110868.3,0,1,0,1,1,0,-0.9755405
6,1,1.1164272,-0.05339828,-0.19964257,2,1,1977,1.0447632,5,1564,0,-0.65140945,0,0,222826.77,0,1,0,1,0,1,1.5957859
6,2,0.74350065,-0.05339828,-0.024255967,20,25,1977,1.0447632,5,1564,0,-0.65140945,0,0,185979.69,0,1,0,1,0,1,1.1067507
6,1,-0.19500403,-0.05339828,-0.024255967,12,25,1977,1.0447632,5,1564,0,-0.65140945,0,0,147028.4,0,1,0,1,0,1,-0.12395113
96,2,0.21792862,-0.06765032,0.11605331,7,8,2000,-0.65318114,53,14892,4,-0.16924,1,4,241670.28,0,1,0,1,0,1,0.5540478
105,2,-0.8711854,-0.113812104,-0.024255967,1,9,1971,-0.41335455,31,6119,4,-0.16924,1,2,184397.6,0,1,0,1,0,1,-0.5937736
59,2,0.9187258,-0.05339828,-0.19964257,14,14,2017,-0.83472776,37,7687,11,-1.1389363,5,5,348780.38,0,1,0,1,0,1,1.336531
30,2,0.52285206,-0.05339828,-0.19964257,6,17,1977,-0.997984,22,6398,141,0.026306495,3,23,188867.8,0,1,0,1,0,1,0.81740475
6,2,-0.18726283,-0.06756915,0.080975994,9,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,144948.61,0,1,0,1,0,1,0.003735401
166,2,-0.36355832,-0.06252821,-0.059333283,10,8,1966,0.46951675,17,3379,9,-1.2407277,0,3,227221.05,0,1,0,1,0,1,-0.27519882
27,1,-0.41031396,-0.05339828,-0.024255967,11,0,1977,-0.8503701,2,469,0,-0.16924,0,0,144180.48,0,1,0,1,0,1,-0.40629643
124,1,-1.0833142,-0.22175485,-0.059333283,5,5,1961,0.027162211,29,6566,7,1.1620834,4,0,107175.8,0,1,0,1,0,1,0.17466475
62,3,-0.18090226,0.65356654,-0.19964257,11,9,1977,-0.39237276,2,629,1,-0.16924,0,0,182964.75,0,1,0,1,1,0,-2.2510407
96,1,-1.0369053,-0.24019921,0.11605331,10,12,1999,-0.65318114,53,14892,4,-0.16924,1,4,83210.39,0,1,0,1,0,1,0.56664675
169,1,-0.6511143,-0.18239224,0.045898676,6,12,1980,1.5246687,52,10311,6,-0.16924,1,9,194259.48,0,1,0,1,0,1,0.4959097
183,3,1.1423113,0.27359843,0.045898676,4,5,1960,-0.6851079,32,6748,93,-0.62194353,4,10,319736.6,0,1,0,1,0,1,-0.61245346
3,1,-0.4654319,-0.1994178,0.045898676,13,16,2007,-0.57097846,43,10621,1,-1.3344828,2,3,163482.28,0,1,0,1,0,1,1.108957
138,1,-0.5646391,-0.19976434,0.045898676,3,14,2004,-0.9986406,36,6714,2,2.2041051,0,2,199324.17,0,1,0,1,0,1,0.9171469
13,2,-0.08494304,-0.044614896,0.045898676,7,14,1999,0.12063436,49,11395,3,0.50847596,3,4,281742.97,0,1,0,1,1,0,-0.051345576
42,2,-0.0023934743,0.22864991,0.080975994,8,12,2007,0.33096758,21,5731,0,-0.16924,1,0,217211.22,0,1,0,1,0,1,-1.3319864
83,3,0.21245627,0.09192151,-0.024255967,3,9,1975,-0.15461172,43,7227,0,-0.16924,1,6,228820.02,0,1,0,1,1,0,-0.59275126
73,1,-0.18090226,0.15683667,-0.19964257,4,25,2017,-0.6454913,37,6856,84,1.223694,2,5,382744.72,0,1,0,1,0,1,-1.2395225
62,1,-0.71789384,-0.05339828,-0.024255967,11,17,1977,-0.39237276,2,629,1,-0.16924,0,0,135341.38,0,1,0,1,1,0,-0.80963916
16,3,-0.1706159,-0.0039293007,-0.024255967,7,9,1980,-0.6862727,52,11217,1,1.7058634,1,7,245401.58,0,1,0,1,0,1,-0.44992682
130,2,-0.7480627,-0.15822141,-0.059333283,3,5,1965,0.83668965,21,4472,6,0.5674078,4,7,178894.8,0,1,0,1,1,0,0.025551105
6,3,-0.18090226,0.50837606,-0.19964257,15,22,2014,1.0447632,5,1564,0,-0.65140945,0,0,210702.88,0,1,0,1,0,1,-2.060314
23,1,-0.18090226,-0.05339828,-0.19964257,3,4,1977,-0.70746034,0,168,0,-0.16924,0,0,67514.14,0,1,0,1,0,1,-0.105458796
66,1,-1.2065444,-0.17253052,-0.059333283,2,5,1964,-0.060747508,50,12238,8,1.2638748,2,3,176004.73,0,1,0,1,0,1,-0.641669
30,2,1.0656843,-0.05339828,-0.19964257,4,16,1977,-0.997984,22,6398,141,0.026306495,3,23,122896.42,0,1,0,1,0,1,1.5292445
103,2,-0.3267024,-0.09662052,-0.059333283,4,5,1960,0.27297002,32,5889,10,-0.26299518,4,1,197259.11,0,1,1,0,0,1,0.06835302
101,2,-0.9432533,-0.13531767,0.010821353,11,2,1965,-0.6735422,28,6533,1,-0.015213652,2,5,207260.02,0,1,0,1,0,1,-0.5271513
101,4,2.0094419,0.45131853,0.045898676,5,5,1959,0.8987402,41,6558,7,0.698665,3,2,480940.06,1,0,0,1,0,1,-0.64988697
48,2,-0.18090226,0.34643695,-0.19964257,24,1,2012,-0.6531115,46,9515,5,-0.16924,1,10,325675.7,0,1,0,1,0,1,-1.768732
1,2,-0.1589615,0.0067142476,0.11605331,5,9,2018,-0.9387989,1,264,0,-0.16924,0,1,198295.3,0,1,0,1,0,1,-0.50406903
77,3,-0.27548274,0.0034741715,-0.024255967,4,9,1976,-0.99805254,46,10309,1,-1.0532173,1,16,229768.88,0,1,0,1,0,1,-0.61863494
136,1,-0.7621112,-0.22400127,0.080975994,16,14,1974,-0.83472776,37,7687,11,-1.1389363,5,5,231960.06,0,1,0,1,0,1,0.9066959
81,3,-0.18090226,-0.2730164,0.010821353,4,5,1960,1.6883968,25,4756,16,2.4518867,5,8,78388.805,0,1,0,1,0,1,3.5144854
145,1,-0.9332054,-0.29443246,0.15113063,11,12,1999,-0.9986406,30,5562,0,-0.16924,0,5,180781.67,0,1,0,1,1,0,2.0673857
9,1,-0.77995855,-0.18552712,0.045898676,14,17,1996,-0.412573,53,13670,4,-0.16924,1,11,192975.61,0,1,0,1,0,1,0.29446876
1,2,0.55276066,-0.05339828,-0.024255967,14,20,1977,-0.9387989,1,264,0,-0.16924,0,1,246595.44,0,1,0,1,0,1,0.8566255
27,1,-0.18090226,-0.03337007,-0.19964257,3,1,1977,-0.8503701,2,469,0,-0.16924,0,0,141215.5,0,1,0,1,0,1,-0.25928858
58,1,-0.32008424,-0.17546812,0.22128527,4,25,2015,2.6804702,23,5735,3,0.07720216,0,5,161663.61,0,1,0,1,0,1,1.0113982
54,2,1.2559496,-0.05339828,-0.19964257,12,1,2016,-0.9475888,30,5285,0,-0.5107767,6,6,437452.97,0,1,0,1,0,1,1.7787474
105,2,-0.4990513,-0.09704023,-0.024255967,9,8,1966,-0.41335455,31,6119,4,-0.16924,1,2,190243.11,0,1,0,1,0,1,-0.17932323
27,1,-0.8801641,-0.025694096,0.11605331,14,17,2019,-0.9007227,4,915,0,-0.16924,0,0,112741.96,0,1,0,1,0,1,-1.1759812
27,1,-0.79773366,-0.23450515,0.080975994,12,17,2001,-0.36493102,11,3097,0,-0.16924,0,0,120070.63,0,1,0,1,0,1,1.0149593
57,1,-0.6991572,-0.2097167,0.045898676,8,12,2006,0.12063436,49,11395,3,0.50847596,3,4,167707.28,0,1,0,1,1,0,0.8028083
21,2,-0.4850828,-0.08695201,-0.059333283,4,5,1968,-0.7101875,25,5487,3,-0.16924,0,4,179636.72,0,1,0,1,0,1,-0.24555495
53,3,0.50122154,0.3433512,0.045898676,8,12,1981,-0.58158845,34,7759,0,-1.0679502,1,3,315397.47,0,1,0,1,0,1,-1.2974898
12,2,0.089556135,-0.0036465223,0.080975994,12,12,1999,-0.23574677,74,19083,2,-0.16924,5,15,247011.73,0,1,0,1,0,1,-0.14606027
58,2,0.41441396,-0.05339828,-0.024255967,8,17,1977,2.6804702,23,5735,3,0.07720216,0,5,181063.84,0,1,0,1,0,1,0.67520535
74,2,-0.033927113,-0.082132556,0.080975994,2,23,2010,2.1197524,34,7065,1,-0.37014392,2,5,241426.39,0,1,0,1,0,1,0.3487241
30,1,-0.8090069,-0.05339828,-0.19964257,17,17,1977,-0.997984,22,6398,141,0.026306495,3,23,145439.44,0,1,0,1,0,1,-0.92911977
107,1,-0.9957492,-0.30654243,0.045898676,6,12,1971,0.46951675,17,3379,9,-1.2407277,0,3,158841.66,0,1,0,1,0,1,2.2547054
2,3,3.0586941,0.33346507,0.36159456,2,15,2008,-0.7033501,42,9292,3,2.1344585,0,3,302416.0,0,1,0,1,0,1,0.4927769
6,1,-0.69991785,-0.05339828,-0.19964257,13,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,132437.77,0,1,0,1,0,1,-0.7860665
1,2,0.289654,-0.04831481,0.18620795,11,17,2016,-0.9387989,1,264,0,-0.16924,0,1,134462.56,0,1,0,1,0,1,0.46398178
23,5,7.1475687,1.1283517,0.11605331,1,2,2011,-0.88039964,2,475,0,-0.16924,0,0,345665.22,0,1,0,1,0,1,-0.0763028
52,1,-0.64979684,0.07492048,0.080975994,13,17,1977,2.1197524,34,7065,1,-0.37014392,2,5,115663.96,0,1,0,1,0,1,-1.3726741
23,1,-0.18090226,0.0061412076,-0.19964257,4,17,1977,-0.70746034,0,168,0,-0.16924,0,0,69485.84,0,1,0,1,0,1,-0.5257552
47,1,-0.7896011,-0.18489379,0.045898676,16,16,1982,-0.99805254,46,10309,1,-1.0532173,1,16,184324.92,0,1,0,1,0,1,0.2680339
8,2,-0.092842154,-0.07407113,0.045898676,6,14,1977,2.6804702,23,5735,3,0.07720216,0,5,170904.98,0,1,0,1,0,1,0.19048674
72,1,-1.0320672,-0.1970333,-0.024255967,3,9,1968,0.7697551,11,2398,2,1.2960194,3,0,175652.67,0,1,0,1,0,1,-0.04744612
53,2,-0.18090226,0.126285,-0.059333283,7,9,1970,1.6389529,22,4625,11,3.7885675,2,10,216373.2,0,1,0,1,0,1,-1.1233904
9,2,0.5007014,-0.05339828,-0.19964257,4,1,1977,0.3585488,25,5648,1,-1.3344828,2,4,183251.38,0,1,0,1,0,1,0.788358
53,3,1.2251322,-0.05339828,-0.19964257,5,19,2017,-0.58158845,34,7759,0,-1.0679502,1,3,346391.3,0,1,0,1,0,1,1.738335
1,1,-0.52785915,-0.05339828,-0.19964257,20,18,2015,-0.9387989,1,264,0,-0.16924,0,1,128369.72,0,1,0,1,0,1,-0.5604386
27,3,1.3432631,0.09784398,-0.19964257,12,17,2017,-0.8503701,2,469,0,-0.16924,0,0,227286.33,0,1,0,1,0,1,0.4732055
1,1,-0.6821595,-0.05339828,-0.19964257,10,17,1977,-0.9387989,1,264,0,-0.16924,0,1,159142.19,0,1,0,1,0,1,-0.7627793
30,2,-0.18090226,0.3807963,0.11605331,4,25,2017,-0.997984,22,6398,141,0.026306495,3,23,358656.78,0,1,0,1,0,1,-1.8397449
9,3,0.8862163,0.09402862,0.080975994,7,15,2010,0.3585488,25,5648,1,-1.3344828,2,4,268170.84,0,1,0,1,0,1,0.05387761
1,1,-0.6269655,0.051341027,-0.024255967,17,22,1977,-0.9387989,1,264,0,-0.16924,0,1,149871.19,0,1,0,1,0,1,-1.2522771
3,2,0.036646336,-0.02677961,0.080975994,13,12,1973,-0.57097846,43,10621,1,-1.3344828,2,3,185203.27,0,1,0,1,0,1,-0.038344488
14,3,-0.18090226,0.7807172,-0.19964257,8,21,1977,-0.060747508,50,12238,8,1.2638748,2,3,479328.44,0,1,0,1,0,1,-2.3820488
53,3,0.9085723,0.11943661,0.11605331,11,16,1982,-0.58158845,34,7759,0,-1.0679502,1,3,403670.66,0,1,0,1,0,1,-0.07753729
6,2,-0.18090226,0.3182675,-0.19964257,21,25,2015,1.0447632,5,1564,0,-0.65140945,0,0,178680.77,0,1,0,1,0,1,-1.705964
15,1,-0.9481893,-0.18580104,0.010821353,6,12,2007,0.33096758,21,5731,0,-0.16924,1,0,148990.97,0,1,0,1,0,1,-0.021155134
105,2,-0.69719875,-0.117955014,-0.024255967,8,12,1968,-0.66052103,25,3478,11,2.2804487,3,1,194093.44,0,1,0,1,0,1,-0.29151633
13,1,-1.1989079,-0.21862733,-0.024255967,10,12,1980,-0.23574677,74,19083,2,-0.16924,5,15,137707.22,0,1,0,1,0,1,-0.116204545
12,2,-0.4682518,-0.058889158,-0.024255967,3,9,1980,-0.23574677,74,19083,2,-0.16924,5,15,174392.02,0,1,0,1,0,1,-0.4424452
55,3,0.91507244,0.11877701,0.11605331,4,17,1987,-0.65108824,31,5569,0,-0.16924,1,4,327747.16,0,1,0,1,0,1,-0.067641556
6,2,0.27125427,-0.05339828,-0.19964257,9,17,2016,1.0447632,5,1564,0,-0.65140945,0,0,173732.14,0,1,0,1,0,1,0.48747367
85,4,0.35135704,0.12965679,-0.024255967,6,9,1979,-0.6862727,52,11217,1,1.7058634,1,7,250971.66,0,1,0,1,0,1,-0.6476468
1,3,-0.18090226,0.6137567,-0.024255967,17,17,1977,-0.9387989,1,264,0,-0.16924,0,1,235519.72,0,1,0,1,0,1,-2.203774
1,1,-0.123352386,-0.05339828,-0.19964257,9,17,1977,-0.9387989,1,264,0,-0.16924,0,1,178606.4,0,1,0,1,0,1,-0.029991297
44,2,-0.8287025,-0.18211961,-0.024255967,5,12,1969,0.95234597,24,4860,1,-1.2675148,0,3,205976.58,0,1,0,1,0,1,0.15943219
84,3,1.0296265,0.24343356,0.045898676,6,5,1960,-0.9475888,30,5285,0,-0.5107767,6,6,316951.4,0,1,0,1,0,1,-0.57755023
